time,SLP_N,SNO_N,TS_N,Extent_Had_Diff_N
2087-04-01,101550.21,8.682401e-06,257.32397,-3.801133690454094
2087-05-01,101992.55,7.046466e-06,267.30075,-2.825191899439808
2087-06-01,101336.84,3.3403858e-06,275.13882,-3.028239001654663
2087-07-01,101075.516,3.945335e-06,277.71072,-3.5338126322457093
2087-08-01,101269.44,4.95812e-06,276.44946,-2.2699420806986668
2087-09-01,100853.25,9.006468e-06,271.27103,-1.2155637943603823
2087-10-01,101021.67,1.0728519e-05,262.2289,-2.7829268948371464
2087-11-01,100846.83,1.0730069e-05,253.88744,-3.662066194525524
2087-12-01,101039.7,9.596456e-06,249.83488,-4.0893510503567665
2088-01-01,101848.32,7.993175e-06,248.9327,-4.660248632003807
2088-02-01,102442.68,7.159491e-06,246.76042,-4.918135097991996
2088-03-01,101456.4,8.184881e-06,250.95139,-4.827727970741716
2088-04-01,101632.0,8.829558e-06,258.30203,-4.029116629750094
2088-05-01,101600.08,7.5910084e-06,269.20547,-3.18714168303981
2088-06-01,101427.2,3.5097423e-06,276.15997,-3.4597055016906673
2088-07-01,101224.37,1.6547962e-06,278.19644,-3.949308897037712
2088-08-01,101050.79,4.1829544e-06,276.99368,-3.1853534670186674
2088-09-01,100942.43,1.0399566e-05,272.19788,-2.664395959660384
2088-10-01,100909.79,1.1855889e-05,263.91205,-3.5534249555611437
2088-11-01,101171.945,1.0885496e-05,255.62672,-3.797727610189522
2088-12-01,100692.18,9.329218e-06,250.52316,-4.534737265060764
2089-01-01,101355.46,8.35876e-06,247.65128,-5.01521335447981
2089-02-01,102038.234,7.253139e-06,246.43092,-4.985787520767996
2089-03-01,103051.74,6.8810687e-06,250.05325,-4.750318531469711
2089-04-01,102396.47,7.233965e-06,257.8893,-3.577367403550099
2089-05-01,101615.47,6.9606513e-06,267.76932,-2.659369310695805
2089-06-01,101688.54,2.7213816e-06,276.17007,-3.1494707560346686
2089-07-01,101366.31,2.1503272e-06,277.96848,-3.8910639870177093
2089-08-01,100952.42,6.3204598e-06,276.97968,-2.9261372888066655
2089-09-01,100941.71,9.055231e-06,271.68332,-1.9390062444683815
2089-10-01,100963.71,1.1542773e-05,263.63147,-3.053747011745142
2089-11-01,101631.64,8.866982e-06,255.33768,-4.195040017253522
2089-12-01,101099.586,9.327031e-06,249.88452,-4.720906637508762
2090-01-01,101782.08,9.7964285e-06,249.62772,-5.130994016687806
2090-02-01,102006.86,6.7790456e-06,247.01453,-5.056283051415994
2090-03-01,101497.984,8.810182e-06,251.48053,-4.872094791213719
2090-04-01,101917.65,7.912479e-06,257.27264,-4.092806984710098
2090-05-01,101860.125,6.5468794e-06,266.51993,-3.263682313635808
2090-06-01,100935.44,5.1690827e-06,275.2193,-3.5501195299386694
2090-07-01,101080.2,3.532726e-06,277.7243,-3.438810025009712
2090-08-01,101174.945,4.6270343e-06,276.8529,-2.0913276562306677
2090-09-01,101040.055,8.3352525e-06,271.55728,-1.4320988017843828
2090-10-01,101223.766,1.0003422e-05,263.18558,-3.046205380521144
2090-11-01,101235.41,9.8112905e-06,254.63795,-3.8945841220975232
2090-12-01,101585.58,9.005475e-06,250.08705,-4.925694877492761
2091-01-01,101288.09,8.892529e-06,248.16734,-5.387981194787809
2091-02-01,101624.64,8.939365e-06,246.53313,-5.311709133667998
2091-03-01,101814.09,7.782749e-06,251.1428,-5.032488639741716
2091-04-01,101960.164,8.878562e-06,258.04187,-4.223495144930098
2091-05-01,101844.32,7.4071786e-06,267.83743,-3.259106783339808
2091-06-01,101851.72,3.19213e-06,276.13998,-3.4706882807266677
2091-07-01,101057.07,3.3887131e-06,277.91638,-4.272475835845713
2091-08-01,100983.97,3.6179047e-06,276.80106,-2.640478011190667
2091-09-01,101169.3,8.778365e-06,271.53833,-1.916408746320383
2091-10-01,101045.836,1.1584233e-05,263.2008,-3.411611921241146
2091-11-01,101681.86,9.740577e-06,255.62978,-4.1008709600215205
2091-12-01,101530.74,9.355282e-06,252.4282,-4.694777382104755
2092-01-01,102359.56,7.616222e-06,246.73756,-4.978723165303808
2092-02-01,102446.84,7.197749e-06,250.04576,-5.246763258079998
2092-03-01,102437.2,6.9106495e-06,251.13684,-4.84212764064571
2092-04-01,102228.414,8.077545e-06,258.97488,-3.911406154006098
2092-05-01,101865.41,7.4985514e-06,268.41925,-3.3002194450878086
2092-06-01,101442.695,3.960091e-06,276.02167,-3.6195715333746676
2092-07-01,101089.305,3.8830763e-06,277.99646,-4.33148568666971
2092-08-01,101000.44,5.3531962e-06,276.73105,-2.926575817942667
2092-09-01,101562.055,8.130396e-06,271.88538,-1.9723326176643807
2092-10-01,101752.83,1.0811721e-05,263.3276,-3.3192896452491434
2092-11-01,101240.83,1.0197683e-05,255.46452,-4.322149614877523
2092-12-01,101246.88,9.403908e-06,251.45331,-5.33179437382876
2093-01-01,102006.766,8.505866e-06,246.58058,-5.188850466115808
2093-02-01,101669.99,7.506245e-06,245.37056,-5.300329918119997
2093-03-01,101749.15,8.036094e-06,249.96642,-5.103718621053712
2093-04-01,101019.47,9.195564e-06,257.25113,-4.002176274166098
2093-05-01,102097.05,6.976398e-06,268.6869,-3.388787457175807
2093-06-01,101457.64,5.54365e-06,276.112,-3.706625063654668
2093-07-01,100932.83,1.7171654e-06,277.8944,-4.381667534049711
2093-08-01,100981.625,4.7439835e-06,276.7865,-3.2135831240426658
2093-09-01,100985.77,8.544854e-06,271.30646,-1.8453108100203837
2093-10-01,101008.53,1.1292564e-05,262.75803,-2.857510930069144
2093-11-01,101679.42,1.0201131e-05,255.4587,-4.240601919917523
2093-12-01,101426.72,9.914678e-06,249.69467,-4.300869311800762
2094-01-01,101779.78,8.54777e-06,246.2388,-4.929519493823806
2094-02-01,101568.56,9.236175e-06,248.61266,-4.994039298191998
2094-03-01,101502.84,7.963732e-06,248.9828,-4.7213720085417155
2094-04-01,101639.54,8.148993e-06,256.95682,-3.466366787318094
2094-05-01,101566.766,7.722534e-06,267.3162,-2.292866546307808
2094-06-01,101329.05,4.2457586e-06,275.48724,-2.7121765331066694
2094-07-01,101323.445,3.5140854e-06,277.80682,-3.678537739073713
2094-08-01,101128.39,4.7569765e-06,276.51852,-2.445918718554667
2094-09-01,100747.4,9.715273e-06,271.31168,-2.0063162966003825
2094-10-01,100536.02,1.2374239e-05,262.8428,-2.703803542137143
2094-11-01,100937.336,1.00483385e-05,252.45667,-3.108974234301522
2094-12-01,101777.71,7.808596e-06,247.11919,-3.7601235358247624
2095-01-01,101014.97,8.924688e-06,247.29219,-3.937870129263805
2095-02-01,101477.07,7.972187e-06,249.46826,-4.481438867496001
2095-03-01,100905.07,1.0117242e-05,250.4555,-4.601433342557716
2095-04-01,101232.04,9.600711e-06,259.03564,-3.8039413438700898
2095-05-01,101918.48,7.983263e-06,268.04907,-3.0844570469078096
2095-06-01,101981.72,3.8961825e-06,276.28232,-3.513390685622669
2095-07-01,101099.234,3.068874e-06,277.99426,-3.7831474328017123
2095-08-01,101361.53,2.7914052e-06,276.89413,-2.818591343066668
2095-09-01,101400.3,8.11854e-06,271.3895,-2.135814433060382
2095-10-01,101492.13,9.682613e-06,262.02203,-2.909075073869144
2095-11-01,101277.72,9.82737e-06,253.3309,-3.8665069157695235
2095-12-01,101191.625,8.916011e-06,250.44614,-4.329407918952764
2096-01-01,101716.23,7.8517905e-06,246.2364,-4.432934552259807
2096-02-01,102179.67,7.059212e-06,247.91359,-4.374327032231998
2096-03-01,102646.81,6.6507823e-06,248.98102,-4.2396243809817165
2096-04-01,101866.56,9.000089e-06,257.48126,-3.295532582110095
2096-05-01,101573.14,7.111508e-06,267.79315,-2.374676447595803
2096-06-01,101087.555,4.6482965e-06,275.86453,-3.0094271636306686
2096-07-01,100853.086,3.8868266e-06,277.8712,-3.637946768937711
2096-08-01,101028.98,4.8651923e-06,276.4692,-2.4597586088306675
2096-09-01,101171.28,1.0922763e-05,271.55917,-1.652709104976383
2096-10-01,101175.17,1.0724221e-05,262.61142,-2.8307394065051437
2096-11-01,101623.77,8.591172e-06,254.38998,-3.774943231877524
2096-12-01,101867.53,7.626059e-06,250.74501,-4.580362417184764
2097-01-01,101559.31,7.138776e-06,246.9289,-4.20295692773181
2097-02-01,101596.234,8.7958e-06,245.70703,-4.503589878000001
2097-03-01,101423.07,8.7780945e-06,250.1265,-4.259531773557711
2097-04-01,101694.63,8.063685e-06,257.8581,-3.3576959891660927
2097-05-01,101981.26,6.635994e-06,268.42532,-2.6168591503078087
2097-06-01,101371.125,3.946329e-06,275.5447,-3.095776057170669
2097-07-01,100860.45,3.831822e-06,277.91684,-3.522905063541712
2097-08-01,101026.99,5.6215627e-06,276.65945,-2.293052995186666
2097-09-01,101247.67,9.543321e-06,271.05655,-1.2520037157043813
2097-10-01,101235.734,1.0283634e-05,262.02448,-2.4274932855811464
2097-11-01,101257.67,1.0003551e-05,252.79759,-3.5547729882575236
2097-12-01,101199.97,8.8481565e-06,248.47096,-3.8544879593687646
2098-01-01,101462.195,8.067292e-06,244.9784,-4.286630075627809
2098-02-01,101251.2,8.552778e-06,246.40742,-4.391618334584001
2098-03-01,101666.766,7.084181e-06,248.56972,-4.099584971373714
2098-04-01,101682.24,8.024222e-06,257.1288,-3.5171864601900964
2098-05-01,101679.8,7.2933394e-06,267.96085,-2.7720333414798084
2098-06-01,101260.59,5.324769e-06,275.96005,-3.0213368603066666
2098-07-01,100982.336,3.960892e-06,277.95184,-3.269619829613708
2098-08-01,101326.97,4.2683287e-06,276.46362,-2.5967560886826666
2098-09-01,100870.35,8.942226e-06,271.05026,-1.6940644190483827
2098-10-01,100840.36,1.08427785e-05,264.36343,-3.329263411549144
2098-11-01,101339.12,1.0106783e-05,254.56061,-3.851365590377524
2098-12-01,101646.8,7.4425084e-06,248.77525,-3.969083472912759
2099-01-01,101825.68,8.089897e-06,246.99945,-4.332235288875809
2099-02-01,102247.32,7.3703377e-06,247.36507,-4.642402933123996
2099-03-01,102237.305,7.585037e-06,249.95241,-4.377097131085712
2099-04-01,102450.31,7.2028033e-06,258.5699,-3.276011303998093
2099-05-01,101965.09,7.7080595e-06,266.97638,-2.7117427461278094
2099-06-01,101080.3,5.04174e-06,275.6503,-2.7818809986066686
2099-07-01,101213.484,3.0767071e-06,277.90356,-2.8518726235697116
2099-08-01,100760.39,6.534584e-06,276.33868,-2.2588454489986676
2099-09-01,101166.29,9.220171e-06,271.10532,-1.5997971886443816
2099-10-01,101458.97,9.947798e-06,262.04028,-2.305082508397142
2099-11-01,101245.34,8.866314e-06,252.84808,-3.2259361468255197
2099-12-01,100930.56,8.682611e-06,247.16357,-3.9366851183807636
2100-01-01,101028.22,8.335221e-06,245.7589,-4.364967157587808
2100-02-01,101062.016,8.719185e-06,244.07202,-4.345401220496001
2100-03-01,101319.01,9.038304e-06,250.9436,-3.9558359066857136
2100-04-01,101798.67,8.974704e-06,258.80942,-3.1665182694100977
2100-05-01,101581.195,7.679185e-06,267.61337,-2.472767867359808
2100-06-01,101528.64,4.1235285e-06,275.06122,-2.7284894179626686
2100-07-01,101204.28,2.269757e-06,277.62735,-3.4072779789137133
2100-08-01,100933.26,5.495812e-06,276.1976,-2.3229235536466657
2100-09-01,100703.766,9.391317e-06,270.4373,-0.9063193640203835
2100-10-01,101111.78,1.0082794e-05,260.92468,-2.140125851057146
2100-11-01,101212.47,1.013751e-05,252.63982,-3.4044065802495194
2100-12-01,100463.73,8.858134e-06,247.28885,-3.267048286016763
2101-01-01,101582.38,7.4276745e-06,245.56963,-3.838829994907808
2101-02-01,101538.4,8.525409e-06,246.52109,-4.178825088999998
2101-03-01,101459.33,7.678754e-06,249.88637,-4.204350677453711
2101-04-01,101498.81,8.725528e-06,257.26062,-3.3054193394700935
2101-05-01,101328.98,8.367795e-06,266.8415,-2.3414733994798045
2101-06-01,101420.72,4.9257437e-06,275.8426,-2.935900721986666
2101-07-01,101205.61,2.2234794e-06,277.73807,-3.1118061228417115
2101-08-01,101372.52,4.787675e-06,275.99008,-2.3871638105746653
2101-09-01,101313.18,8.686432e-06,270.7688,-1.482968374688383
2101-10-01,101430.59,1.0475462e-05,260.83264,-2.2674763726571445
2101-11-01,100997.59,1.09789835e-05,253.03511,-3.315297880373521
2101-12-01,101292.58,8.999183e-06,249.80934,-3.9627774231727617
2102-01-01,101146.25,8.707483e-06,247.41202,-3.853917898947806
2102-02-01,101903.25,6.9379744e-06,244.7291,-3.941484740967992
2102-03-01,101989.45,6.6237417e-06,248.10391,-3.6851679620937112
2102-04-01,101518.15,7.841886e-06,256.3581,-2.5068017159220943
2102-05-01,101430.01,7.2311977e-06,268.41574,-1.8352012169798044
2102-06-01,101753.73,2.483035e-06,275.7315,-2.773805782986667
2102-07-01,101042.85,2.959203e-06,277.58463,-3.4805595717937123
2102-08-01,100965.66,6.424485e-06,276.35364,-2.7622222702106667
2102-09-01,101177.81,9.348519e-06,270.79962,-1.9786348257523834
2102-10-01,101255.27,1.0997791e-05,261.7756,-2.5552839141171457
2102-11-01,100881.18,1.1660203e-05,254.40605,-2.950938972581522
2102-12-01,100598.99,9.782726e-06,249.99194,-3.582650777168764
2103-01-01,100355.01,9.4959005e-06,248.44124,-4.2412101883878055
2103-02-01,100837.4,1.0263646e-05,249.06699,-4.138166296127997
2103-03-01,101300.305,1.0267094e-05,251.81938,-3.860019450237715
2103-04-01,101076.14,9.661173e-06,257.33722,-3.2909166934340934
2103-05-01,101886.58,7.479477e-06,268.2203,-2.6260983817398085
2103-06-01,101051.9,4.6307437e-06,275.82654,-3.015407209382669
2103-07-01,100817.62,3.0239796e-06,277.81372,-3.650485274245712
2103-08-01,101097.45,4.8958004e-06,276.70862,-2.7074070669066668
2103-09-01,101243.55,8.400036e-06,271.20502,-1.942662229524382
2103-10-01,101478.8,1.1338428e-05,262.32193,-2.9811735984491436
2103-11-01,101358.5,9.137197e-06,254.34631,-3.4380410355255275
2103-12-01,101336.75,9.662443e-06,249.68895,-4.25715173081276
2104-01-01,100872.76,9.601036e-06,248.48991,-4.701641777387806
2104-02-01,101450.0,8.717551e-06,248.56161,-4.916989270127997
2104-03-01,100803.93,8.849727e-06,252.2728,-4.894439813581712
2104-04-01,101162.69,9.535242e-06,259.843,-4.0872294950060954
2104-05-01,102058.55,6.4373344e-06,268.8357,-3.3496184977038084
2104-06-01,101045.586,7.208628e-06,276.17725,-3.428997898134668
2104-07-01,101198.0,2.283334e-06,278.03815,-3.889380565049711
2104-08-01,101045.45,3.5115509e-06,276.99637,-3.559767795350669
2104-09-01,100814.92,9.900909e-06,272.363,-2.5500106091083827
2104-10-01,100815.66,1.1874251e-05,264.2991,-3.8621956741891443
2104-11-01,101082.23,9.919936e-06,256.2255,-3.975464452853524
2104-12-01,101455.89,9.001581e-06,249.84122,-4.615212910684761
2105-01-01,101628.43,8.261838e-06,249.0107,-4.8646164460558055
2105-02-01,102174.055,7.4977465e-06,248.17973,-4.8651938082319965
2105-03-01,102021.84,8.015627e-06,250.88748,-4.407952288173714
2105-04-01,101627.95,8.312473e-06,259.17523,-3.5901638427180984
2105-05-01,101448.95,8.672288e-06,268.40103,-3.1213468650158056
2105-06-01,101654.88,4.9044315e-06,276.31836,-3.398275011010668
2105-07-01,101139.49,3.5419473e-06,278.19238,-4.088275203101713
2105-08-01,101320.414,5.319766e-06,276.9745,-3.148754211918668
2105-09-01,101444.805,8.876928e-06,271.53265,-2.507756308628382
2105-10-01,101259.46,1.1724923e-05,264.04178,-3.5292302338771426
2105-11-01,101167.54,9.814572e-06,255.09695,-4.17840587744152
2105-12-01,100131.24,1.029485e-05,249.83647,-4.7934596566007635
2106-01-01,101266.47,9.335558e-06,247.23613,-4.642044821139805
2106-02-01,101998.59,6.3734647e-06,245.9755,-4.5929977117839975
2106-03-01,102051.38,7.349603e-06,247.66904,-4.368707033437714
2106-04-01,101402.766,9.305606e-06,257.22723,-3.5154436949740937
2106-05-01,101781.89,6.9361445e-06,267.94635,-2.7311167078838032
2106-06-01,101404.0,3.7353157e-06,275.77527,-3.0711402952346667
2106-07-01,101018.01,3.4495604e-06,278.12448,-3.388222875813714
2106-08-01,101228.64,4.084702e-06,276.94742,-2.675431484202668
2106-09-01,100851.12,8.034522e-06,271.75122,-2.041431307192383
2106-10-01,100789.96,1.2936296e-05,264.45212,-2.940066216045147
2106-11-01,101090.414,9.410302e-06,254.4863,-3.375811652325522
2106-12-01,100392.1,1.0390066e-05,249.83,-4.181045798636761
2107-01-01,101043.54,8.688904e-06,247.92029,-4.555577918291807
2107-02-01,101270.95,8.0811515e-06,245.34674,-4.700790222999997
2107-03-01,101352.44,7.696303e-06,251.774,-4.448152922973714
2107-04-01,101849.16,7.412295e-06,257.1123,-3.663006075974099
2107-05-01,101247.59,8.561812e-06,268.63986,-2.9328058479198127
2107-06-01,101144.414,5.4947946e-06,275.96368,-3.027565380746669
2107-07-01,101047.4,3.4659083e-06,277.89026,-3.7641083153697164
2107-08-01,101395.78,3.8136868e-06,276.76035,-3.825283675794666
2107-09-01,101269.81,8.384078e-06,272.20047,-3.0792907760403834
2107-10-01,101057.05,1.1091204e-05,264.53958,-4.216520009941144
2107-11-01,101331.92,9.518356e-06,256.2473,-3.647975315485521
2107-12-01,100966.54,9.328834e-06,252.05943,-4.529973866496759
2108-01-01,101495.42,8.623064e-06,248.45699,-4.8819488495558065
2108-02-01,101772.695,7.602758e-06,247.89009,-4.763806763191999
2108-03-01,101079.57,9.265409e-06,251.70667,-4.643034647021711
2108-04-01,101111.14,9.053991e-06,259.36084,-4.0471109926220965
2108-05-01,101623.14,7.805032e-06,269.027,-3.1877892130038035
2108-06-01,101357.65,3.4567681e-06,276.48566,-3.126048183758673
2108-07-01,101298.88,2.221237e-06,278.16638,-4.219633463465714
2108-08-01,101133.64,5.1514767e-06,276.72208,-3.6301071571386654
2108-09-01,101456.66,9.868399e-06,272.01297,-2.932872038580384
2108-10-01,100615.67,1.2363791e-05,264.66257,-4.118087583873144
2108-11-01,101104.11,1.0586555e-05,254.57878,-4.519952748781526
2108-12-01,100686.17,9.64796e-06,249.41202,-4.41155525016476
2109-01-01,100916.164,9.083042e-06,244.98898,-4.701118545543807
2109-02-01,101041.57,9.733178e-06,249.15947,-4.774576596427998
2109-03-01,101381.586,8.946791e-06,251.72205,-4.583757434069707
2109-04-01,101407.95,9.017034e-06,258.08197,-3.676016297902093
2109-05-01,101459.445,7.4533446e-06,267.8917,-3.077574589967808
2109-06-01,101287.18,4.022932e-06,274.71487,-3.1508287933386683
2109-07-01,101044.13,3.0948213e-06,277.7781,-4.155165423973713
2109-08-01,101250.125,4.187915e-06,276.47513,-3.300603047118666
2109-09-01,101159.016,7.3523806e-06,271.4903,-2.6038031364963823
2109-10-01,100872.45,1.1916897e-05,263.8352,-3.917121079737143
2109-11-01,101314.44,8.63068e-06,254.24236,-3.7828447715655233
2109-12-01,101005.92,8.858598e-06,248.36502,-4.393911696292761
2110-01-01,100968.41,8.956062e-06,247.91821,-4.76590387620381
2110-02-01,101946.79,7.527785e-06,246.95676,-4.870690044616001
2110-03-01,102272.17,7.710957e-06,251.24959,-4.604329284669712
2110-04-01,102375.66,7.3047995e-06,258.33377,-3.512380510022094
2110-05-01,102153.59,6.635965e-06,267.28116,-2.651179640223809
2110-06-01,101461.38,3.1367026e-06,276.03543,-3.385114260266672
2110-07-01,100707.67,4.783749e-06,277.67688,-3.744436936109711
2110-08-01,101192.57,5.8257215e-06,276.2112,-2.926701595042667
2110-09-01,101262.22,1.0752352e-05,270.85043,-2.0045027326803835
2110-10-01,101278.055,1.0085066e-05,262.68262,-3.054654573613144
2110-11-01,101330.164,1.0643999e-05,253.33693,-3.492006219521521
2110-12-01,101660.69,7.5078333e-06,247.43735,-4.1016405834847625
2111-01-01,100494.266,1.0782552e-05,247.79803,-4.552919211139807
2111-02-01,102207.12,7.5438547e-06,248.65039,-4.783514135015999
2111-03-01,101302.02,8.439862e-06,251.2919,-4.449905938385715
2111-04-01,101480.22,8.394995e-06,258.3017,-3.3703751027460953
2111-05-01,101944.875,7.2669272e-06,268.27405,-2.707390193731804
2111-06-01,101465.16,4.3746695e-06,275.8528,-2.8058765920226687
2111-07-01,101276.56,2.4159833e-06,277.68225,-3.9285526137577147
2111-08-01,101167.07,4.176882e-06,276.4389,-3.145428509926666
2111-09-01,101167.47,9.57505e-06,270.97305,-2.4235272527843836
2111-10-01,100845.336,1.1778226e-05,263.31525,-3.3468705313731464
2111-11-01,100867.39,9.764347e-06,254.58784,-3.3315233084055222
2111-12-01,101882.05,8.860257e-06,252.69383,-4.007544186096762
2112-01-01,101648.29,7.780198e-06,247.30931,-4.720694112075808
2112-02-01,101340.69,7.655736e-06,243.98454,-4.708630108359996
2112-03-01,101015.91,9.601068e-06,250.47559,-4.401645804453715
2112-04-01,100763.42,1.0170661e-05,258.21387,-3.440143008034095
2112-05-01,101479.16,7.4854815e-06,268.64127,-2.8267835237238046
2112-06-01,101267.32,3.9677016e-06,276.03384,-2.9072623669226676
2112-07-01,101185.02,3.8278804e-06,277.8058,-3.233646063973712
2112-08-01,101387.8,4.9723144e-06,276.57043,-3.389881847710666
2112-09-01,101050.84,1.0604773e-05,271.3368,-2.4769724468683814
2112-10-01,101258.89,1.1888167e-05,263.3309,-3.118761078117144
2112-11-01,101481.64,9.941922e-06,255.28119,-3.30061298224952
2112-12-01,101922.61,7.600968e-06,249.21013,-3.913900651016762
2113-01-01,102429.84,6.976835e-06,245.47072,-4.330566872963811
2113-02-01,102253.1,8.285911e-06,247.21518,-4.633938938327997
2113-03-01,101282.98,8.466101e-06,250.30222,-4.583568967741714
2113-04-01,101138.81,9.051344e-06,257.92545,-3.6013225144980936
2113-05-01,101642.375,8.527898e-06,267.16757,-2.8008838048838083
2113-06-01,101293.414,4.3457726e-06,275.876,-2.7743305422986673
2113-07-01,101299.445,2.432016e-06,277.86868,-3.811427891917713
2113-08-01,101067.94,5.6311483e-06,276.57782,-3.448592378802668
2113-09-01,101117.21,1.0000886e-05,271.1382,-2.7026534018563826
2113-10-01,101102.04,1.14972145e-05,263.8353,-3.5651430240331443
2113-11-01,101358.7,1.1008902e-05,256.10074,-3.6838002246895236
2113-12-01,101597.44,7.5603266e-06,249.82837,-4.25159202276876
2114-01-01,101299.92,8.55789e-06,247.70328,-4.484480775443808
2114-02-01,102000.63,7.938533e-06,247.60432,-4.6418166245600005
2114-03-01,102223.64,7.066035e-06,248.03728,-4.130792968141714
2114-04-01,102182.555,7.364694e-06,257.55664,-3.0060120789980935
2114-05-01,102172.09,6.124321e-06,267.74448,-2.3653948325918055
2114-06-01,101244.23,3.441689e-06,274.87,-3.242038026566668
2114-07-01,100865.75,3.371436e-06,277.7662,-3.531648518221713
2114-08-01,100981.39,5.162333e-06,276.34467,-2.479303441078665
2114-09-01,100766.56,8.909327e-06,270.99573,-1.8858407912883806
2114-10-01,101030.14,1.0837593e-05,261.86423,-2.463904856917143
2114-11-01,101572.47,9.1475495e-06,254.66246,-3.415146475045521
2114-12-01,101697.5,9.088625e-06,249.82744,-4.18656225365676
2115-01-01,102106.94,8.204873e-06,246.59312,-4.0944919321078075
2115-02-01,102432.48,7.982197e-06,248.00302,-4.2013545307680005
2115-03-01,101916.49,7.739642e-06,249.53178,-4.112085576949715
2115-04-01,101328.695,8.753105e-06,258.37268,-3.0909422666620916
2115-05-01,101605.73,7.739145e-06,266.82413,-2.541143806355805
2115-06-01,101593.73,5.1150873e-06,275.64935,-3.0691500422746696
2115-07-01,100965.14,4.539577e-06,277.89307,-3.094143526641714
2115-08-01,101136.22,3.9798597e-06,276.78375,-2.329602296378665
2115-09-01,101053.3,1.0042657e-05,271.2154,-1.4874234047523807
2115-10-01,100765.33,1.2295198e-05,262.85245,-2.5754819422491444
2115-11-01,101312.92,9.066315e-06,252.99554,-3.4465614779455187
2115-12-01,100901.89,8.872386e-06,249.62152,-3.846527591848764
2116-01-01,101053.77,9.235719e-06,246.84192,-4.536330393355808
2116-02-01,101769.83,7.982534e-06,246.8775,-4.591243823208002
2116-03-01,101075.66,8.796702e-06,249.30746,-4.108973197821715
2116-04-01,101473.164,8.55028e-06,257.11584,-3.292380590830092
2116-05-01,101308.9,8.79146e-06,268.16925,-2.2937670940318036
2116-06-01,101473.87,3.5388778e-06,275.93823,-2.9469555401426675
2116-07-01,100768.875,4.9341998e-06,277.84702,-3.4353175734057153
2116-08-01,101170.164,3.6775123e-06,276.53653,-3.1834382832386643
2116-09-01,100984.59,9.783249e-06,271.83023,-2.6433835984683816
2116-10-01,101458.07,1.012818e-05,262.68552,-3.365620687093145
2116-11-01,101500.75,1.0327219e-05,256.12833,-3.766323825373524
2116-12-01,101523.96,8.138595e-06,249.01878,-3.710530014352761
2117-01-01,101097.695,8.576089e-06,246.70428,-4.4398023418598065
2117-02-01,101406.72,9.428913e-06,247.1183,-4.651754107559999
2117-03-01,101660.38,8.515224e-06,251.01364,-4.579818786201711
2117-04-01,102656.1,6.570726e-06,256.79648,-3.604930187526099
2117-05-01,101768.484,7.188525e-06,267.35678,-2.6771191934198093
2117-06-01,101619.875,4.440477e-06,275.78046,-2.7408297167706674
2117-07-01,101413.516,1.7636839e-06,277.62137,-3.7239169326457127
2117-08-01,100947.05,5.6192916e-06,276.61914,-3.134734708650666
2117-09-01,100900.92,9.809578e-06,271.3277,-2.4463976204443822
2117-10-01,100940.01,1.1638413e-05,263.20456,-3.3250625290851445
2117-11-01,101317.87,9.627172e-06,254.32115,-3.4578705242975225
2117-12-01,101140.51,9.002024e-06,249.4107,-3.9228593421607627
2118-01-01,101400.59,7.9225065e-06,244.97963,-4.369026045283807
2118-02-01,101257.19,7.5745916e-06,246.22404,-4.212373373799997
2118-03-01,101544.81,7.224847e-06,249.49237,-3.6007510482297107
2118-04-01,102339.44,7.4167665e-06,256.71066,-2.722617942606096
2118-05-01,102198.62,7.242951e-06,267.4905,-2.306990454131805
2118-06-01,101017.23,4.7122285e-06,275.58853,-2.441573390238668
2118-07-01,100776.625,4.60614e-06,277.59692,-3.3731380100897095
2118-08-01,101079.24,5.4044513e-06,276.63086,-2.2283132472866676
2118-09-01,100926.5,9.714515e-06,271.30746,-2.8321529299403823
2118-10-01,101182.73,1.0276357e-05,262.56476,-2.576967691221144
2118-11-01,101522.71,9.447343e-06,253.86908,-3.3739437639655243
2118-12-01,101476.88,8.531295e-06,249.23926,-3.5895856149367606
2119-01-01,101352.38,8.232822e-06,248.33554,-4.164786018355805
2119-02-01,101645.62,8.650249e-06,247.79057,-4.130500718975997
2119-03-01,101494.44,7.816667e-06,249.63457,-4.033349466981711
2119-04-01,102128.82,7.228296e-06,257.53647,-3.2955702071820934
2119-05-01,101909.89,7.5077955e-06,267.92633,-2.64445708640781
2119-06-01,101378.06,4.831838e-06,276.03897,-2.9437251379786655
2119-07-01,101393.22,4.6596497e-06,277.68106,-3.219004774973712
2119-08-01,101158.914,4.476027e-06,276.46112,-2.1660469321426676
2119-09-01,101272.34,9.307001e-06,271.37692,-1.7445364690603835
2119-10-01,101061.21,1.0723337e-05,262.8108,-2.746529895697144
2119-11-01,101406.586,8.921248e-06,253.18825,-3.805781139453524
2119-12-01,101186.625,1.0020928e-05,251.51886,-4.382940527072762
2120-01-01,100750.82,9.767871e-06,249.11307,-4.605147935691807
2120-02-01,102563.23,6.7782003e-06,246.64359,-4.528493598383998
2120-03-01,102931.77,6.8530753e-06,249.61833,-4.289649612797714
2120-04-01,102446.02,7.663e-06,256.87784,-3.389619293446101
2120-05-01,102030.14,7.851939e-06,267.16525,-3.372211184271803
2120-06-01,101407.055,3.3892181e-06,275.23032,-3.4831708557826673
2120-07-01,101060.53,3.0564527e-06,277.74817,-3.8499111773617134
2120-08-01,101069.15,4.6671557e-06,276.41913,-2.9511813058906666
